,iShares Russell 1000 Value ETF (IWD),iShares Russell 1000 Growth ETF (IWF),iShares Russell 2000 Growth ETF (IWO),iShares Russell 2000 Value ETF (IWN),iShares MSCI EAFE ETF (EFA),iShares TIPS Bond ETF (TIP),SPDR Gold Trust (GLD),Vanguard REIT ETF (VNQ)
2013-08-01,78.87290954589844,72.19515991210938,116.93508911132812,83.29363250732422,52.910987854003906,103.48363494873047,126.61000061035156,55.10080337524414
2013-08-02,78.864013671875,72.44686126708984,117.11713409423828,83.19400024414062,53.34347915649414,104.01026153564453,126.36000061035156,54.82956314086914
2013-08-05,78.77526092529297,72.38158416748047,117.61537170410156,83.33893585205078,53.23103332519531,104.01950073242188,125.69999694824219,54.789669036865234
2013-08-06,78.25151062011719,71.99937438964844,116.5230712890625,82.55088806152344,53.15318298339844,104.2689208984375,123.97000122070312,54.59821701049805
2013-08-07,77.98519134521484,71.71969604492188,115.41159057617188,82.10707092285156,52.91963195800781,104.51837921142578,124.1500015258789,54.454620361328125
2013-08-08,78.21598815917969,72.06462097167969,115.90023803710938,82.43316650390625,53.39537048339844,104.62924194335938,126.86000061035156,54.47855758666992
2013-08-09,78.02958679199219,71.86885070800781,115.87151336669922,82.27012634277344,53.49052429199219,104.73088073730469,126.86000061035156,54.95721435546875
2013-08-12,77.91417694091797,71.8315658569336,116.66680908203125,82.62338256835938,53.34347915649414,104.45370483398438,129.1300048828125,54.566307067871094
2013-08-13,78.0650863647461,72.00869750976562,116.65721893310547,82.4059829711914,53.68947219848633,103.53907775878906,127.73999786376953,53.81641387939453
2013-08-14,77.73663330078125,71.56119537353516,116.13021850585938,82.0889663696289,53.71541976928711,103.31734466552734,129.0,53.60900115966797
2013-08-15,76.72463989257812,70.45179748535156,113.67728424072266,80.74844360351562,53.265625,102.5782470703125,131.69000244140625,52.627769470214844
2013-08-16,76.4139404296875,70.2933120727539,113.37068939208984,80.30462646484375,53.36077117919922,102.09782409667969,132.5800018310547,51.33540344238281
2013-08-19,75.7392807006836,70.05091094970703,112.3837890625,79.32640075683594,52.98018264770508,101.48808288574219,132.00999450683594,50.657318115234375
2013-08-20,76.21864318847656,70.4051742553711,114.05099487304688,80.5038833618164,52.910987854003906,102.11630249023438,132.4499969482422,51.806087493896484
2013-08-21,75.68601989746094,70.07890319824219,113.53356170654297,79.88797760009766,52.28820037841797,101.39567565917969,132.07000732421875,51.68642044067383
2013-08-22,76.30741119384766,70.73148345947266,115.1241455078125,81.0020751953125,52.79853439331055,101.44185638427734,132.80999755859375,51.99753952026367
2013-08-23,76.55596160888672,71.08574676513672,115.34452056884766,81.17414855957031,53.256980895996094,102.15325927734375,134.89999389648438,52.54001235961914
2013-08-26,76.19200134277344,71.01116180419922,115.5074234008789,81.05640411376953,52.867740631103516,102.51356506347656,135.4499969482422,52.3884391784668
2013-08-27,74.95809936523438,69.83650970458984,112.5562515258789,79.34451293945312,51.9681510925293,103.14179992675781,136.75,52.133148193359375
2013-08-28,75.22441101074219,69.99498748779297,112.93952941894531,79.38980865478516,51.90761184692383,102.76303100585938,136.7100067138672,51.814056396484375
2013-08-29,75.18001556396484,70.3212661743164,114.40553283691406,79.99665832519531,51.82110595703125,102.62442779541016,135.8699951171875,51.89384460449219
2013-08-30,74.98473358154297,70.04158782958984,112.62330627441406,78.73766326904297,51.1810188293457,102.31031036376953,134.6199951171875,51.45507049560547
2013-09-01,,,,,,,,
2013-09-02,,,,,,,,
2013-09-03,75.17115020751953,70.4051742553711,113.7635498046875,79.01844024658203,52.16710662841797,101.77674865722656,136.4199981689453,51.008323669433594
2013-09-04,75.8191909790039,70.92725372314453,114.86544036865234,79.63436126708984,52.63419723510742,101.25889587402344,134.66000366210938,51.44709014892578
2013-09-05,75.92569732666016,71.09503936767578,115.11456298828125,79.85173797607422,52.590946197509766,100.52835083007812,132.1999969482422,50.90461730957031
2013-09-06,75.9700698852539,71.07642364501953,115.2295150756836,80.05101013183594,52.87638854980469,100.9444808959961,134.14999389648438,51.694393157958984
2013-09-09,76.70690155029297,71.91547393798828,117.10757446289062,81.21944427490234,53.60297393798828,101.12942504882812,133.91000366210938,52.7713623046875
2013-09-10,77.30164337158203,72.45619201660156,118.42023468017578,81.91690826416016,54.20846176147461,100.96295928955078,131.74000549316406,52.731468200683594
2013-09-11,77.51468658447266,72.67992401123047,118.3723373413086,81.94403076171875,54.39875793457031,101.53631591796875,131.6999969482422,53.1542854309082
2013-09-12,77.20401763916016,72.58671569824219,117.63455200195312,81.418701171875,54.08736038208008,101.5825424194336,127.66999816894531,52.811256408691406
2013-09-13,77.41703796386719,72.73584747314453,118.20944213867188,81.7357177734375,54.34685516357422,101.57331085205078,127.81999969482422,52.962825775146484
2013-09-16,77.91417694091797,73.0528335571289,118.3723373413086,82.04368591308594,54.77070236206055,101.8507308959961,126.44999694824219,53.48934555053711
2013-09-17,78.17161560058594,73.46304321289062,119.60840606689453,82.76829528808594,54.805301666259766,102.24836730957031,126.5,53.45744323730469
2013-09-18,79.04154968261719,74.35802459716797,120.70069885253906,83.70122528076172,56.267120361328125,103.60772705078125,132.00999450683594,55.268333435058594
2013-09-19,78.79299926757812,74.42329406738281,120.8348159790039,83.4476089477539,55.99897384643555,103.27483367919922,131.75,55.22046661376953
2013-09-20,78.17161560058594,73.91051483154297,120.31742858886719,83.29363250732422,55.59242248535156,103.56146240234375,127.95999908447266,54.31900405883789
2013-09-23,77.82538604736328,73.59355163574219,120.20243835449219,83.32081604003906,55.57513427734375,103.92213439941406,127.55000305175781,53.94706726074219
2013-09-24,77.62926483154297,73.52232360839844,120.58626556396484,83.48291778564453,55.488643646240234,103.94062805175781,127.66000366210938,53.5364875793457
2013-09-25,77.60249328613281,73.1949234008789,120.23103332519531,83.39205169677734,55.5491828918457,104.03311157226562,128.7899932861328,53.71360397338867
2013-09-26,77.65601348876953,73.70940399169922,121.15264892578125,83.63742065429688,55.78273010253906,103.88514709472656,127.79000091552734,54.043678283691406
2013-09-27,77.3616714477539,73.48490142822266,120.70143127441406,83.25572204589844,55.58378219604492,103.91289520263672,128.97000122070312,53.81826400756836
2013-09-30,76.88890075683594,73.1481704711914,120.80703735351562,83.28298950195312,55.18588638305664,104.10709381103516,128.17999267578125,53.24666213989258
2013-10-01,77.45086669921875,73.82164764404297,122.41984558105469,84.11908721923828,55.47998046875,103.97476959228516,124.58999633789062,54.01952362060547
2013-10-02,77.45086669921875,73.70006561279297,122.0358657836914,83.66468048095703,55.462684631347656,104.14131927490234,127.05999755859375,54.10001754760742
2013-10-03,76.78186798095703,72.99849700927734,120.80703735351562,82.80131530761719,55.099388122558594,104.21533203125,127.18000030517578,53.158103942871094
2013-10-04,77.28138732910156,73.57845306396484,121.64225006103516,83.25572204589844,55.22913360595703,103.9933090209961,126.52999877929688,53.05344009399414
2013-10-07,76.68374633789062,72.83948516845703,119.93343353271484,82.510498046875,54.65824890136719,104.10432434082031,127.63999938964844,53.294960021972656
2013-10-08,75.88990020751953,71.7544174194336,117.37982177734375,81.6016845703125,54.234405517578125,103.8267822265625,127.4000015258789,52.715328216552734
2013-10-09,76.03262329101562,71.62344360351562,116.48702239990234,81.5562744140625,54.467952728271484,103.83602905273438,126.11000061035156,52.7233772277832
2013-10-10,77.65601348876953,73.1949234008789,119.54943084716797,83.33750915527344,55.44538116455078,103.75276947021484,124.2699966430664,54.06782150268555
2013-10-11,78.20011901855469,73.7281265258789,121.28704071044922,84.70980834960938,55.73948287963867,103.73426818847656,122.5999984741211,54.60721969604492
2013-10-14,78.48555755615234,74.01807403564453,122.04545593261719,84.96427917480469,55.92978286743164,103.28093719482422,122.83000183105469,54.63941955566406
2013-10-15,77.87008666992188,73.50360870361328,120.787841796875,84.23725128173828,55.66163635253906,103.48448181152344,123.7300033569336,54.43815994262695
2013-10-16,78.97615051269531,74.55126190185547,122.41984558105469,85.06424713134766,56.07682800292969,103.6972427368164,123.54000091552734,55.46057891845703
2013-10-17,79.60945129394531,74.99091339111328,123.31266021728516,85.96394348144531,56.82071304321289,104.10432434082031,127.41999816894531,56.2978401184082
2013-10-18,80.0108413696289,75.60826873779297,124.88706970214844,86.86368560791016,57.15805435180664,104.25230407714844,126.8499984741211,56.24148941040039
2013-10-21,79.97518157958984,75.5895767211914,124.58944702148438,86.74554443359375,57.24455261230469,104.16905212402344,126.9800033569336,55.90336227416992
2013-10-22,80.44791412353516,76.03855895996094,124.74307250976562,87.05453491210938,57.815433502197266,104.69640350341797,129.33999633789062,56.41859817504883
2013-10-23,80.00193786621094,75.76730346679688,124.19584655761719,86.7728042602539,57.25320053100586,104.65013122558594,128.69000244140625,56.52324676513672
2013-10-24,80.17138671875,76.09465026855469,125.1750717163086,87.17266845703125,57.651084899902344,104.68711853027344,129.89999389648438,56.50717544555664
2013-10-25,80.45684051513672,76.47817993164062,124.9926528930664,87.3816909790039,57.48674392700195,104.91842651367188,130.4600067138672,57.19951629638672
2013-10-28,80.53711700439453,76.52494812011719,124.84868621826172,87.39985656738281,57.391597747802734,104.87216186523438,130.55999755859375,56.78893280029297
2013-10-29,80.94743347167969,76.92716217041016,125.41505432128906,87.43622589111328,57.51268768310547,104.80740356445312,129.77000427246094,56.45885467529297
2013-10-30,80.54605102539062,76.51559448242188,123.30305480957031,86.5092544555664,57.30510330200195,104.66864013671875,129.60000610351562,55.98386001586914
2013-10-31,80.2606201171875,76.37528991699219,122.82306671142578,85.95487213134766,56.98505401611328,104.46511840820312,127.73999786376953,55.65380096435547
2013-11-01,80.47469329833984,76.48753356933594,122.23745727539062,85.72767639160156,56.708255767822266,103.75926208496094,126.94999694824219,55.943603515625
2013-11-04,80.81363677978516,76.77751922607422,123.62943267822266,86.63648986816406,56.98505401611328,103.8148193359375,126.80999755859375,56.048274993896484
2013-11-05,80.51036834716797,76.65592193603516,123.3510513305664,86.23660278320312,56.49201202392578,103.40733337402344,126.55999755859375,55.13050079345703
2013-11-06,80.8760757446289,76.83363342285156,122.4006576538086,86.109375,56.98505401611328,104.00004577636719,127.19999694824219,55.05000305175781
2013-11-07,79.93057250976562,75.64569091796875,120.08704376220703,84.77342224121094,56.08546829223633,104.13896942138672,126.16000366210938,54.365699768066406
2013-11-08,81.07230377197266,76.56237030029297,122.82306671142578,86.20025634765625,56.41416549682617,103.2499008178711,124.27999877929688,53.633094787597656
2013-11-11,81.1704330444336,76.55301666259766,123.15906524658203,86.02759552001953,56.53525924682617,103.05543518066406,123.87000274658203,53.68944549560547
2013-11-12,80.8939208984375,76.56237030029297,123.43745422363281,85.96394348144531,56.3449592590332,103.11099243164062,122.44999694824219,53.44792938232422
2013-11-13,81.46479797363281,77.3106918334961,124.78145599365234,86.63648986816406,56.526611328125,103.28694152832031,122.8499984741211,53.79411315917969
2013-11-14,81.85726165771484,77.70357513427734,124.33984375,86.82733917236328,56.786109924316406,103.85185241699219,124.2699966430664,54.172481536865234
2013-11-15,82.3121566772461,78.01222229003906,125.01184844970703,87.06361389160156,57.24455261230469,103.89816284179688,124.31999969482422,54.37375259399414
2013-11-18,82.03565216064453,77.60066223144531,123.8790283203125,86.60012817382812,57.24455261230469,104.17599487304688,122.9000015258789,54.03562545776367
2013-11-19,81.86615753173828,77.23584747314453,123.00546264648438,86.20025634765625,57.097503662109375,103.76852416992188,122.94999694824219,53.65724563598633
2013-11-20,81.68778228759766,76.99266815185547,122.83265686035156,86.1366195678711,56.699615478515625,103.12950897216797,120.12000274658203,53.00514221191406
2013-11-21,82.4103012084961,77.5726089477539,125.28067779541016,87.49983978271484,57.05424499511719,103.30546569824219,119.94000244140625,53.41572570800781
2013-11-22,82.67786407470703,78.04029846191406,125.9142837524414,87.98149871826172,57.218597412109375,103.5925521850586,119.91999816894531,53.20640182495117
2013-11-25,82.59757995605469,78.01222229003906,125.8086929321289,88.09965515136719,57.04560470581055,103.65738677978516,120.45999908447266,52.95684051513672
2013-11-26,82.41920471191406,78.1431884765625,127.10466766357422,88.5994873046875,57.04560470581055,103.64813232421875,119.81999969482422,52.77168655395508
2013-11-27,82.64221954345703,78.39575958251953,127.72866821289062,89.24475860595703,57.18399429321289,103.44438934326172,119.45999908447266,53.22251510620117
2013-11-28,,,,,,,,
2013-11-29,82.44596862792969,78.47056579589844,127.9014663696289,89.1993179321289,57.29643630981445,103.3610610961914,120.69999694824219,52.731422424316406
2013-12-01,,,,,,,,
2013-12-02,82.35675048828125,78.18060302734375,126.80706024169922,88.36320495605469,56.87260818481445,102.90689849853516,117.58000183105469,52.425498962402344
2013-12-03,81.99104309082031,77.93740844726562,125.79906463623047,87.91788482666016,56.47471237182617,102.96250915527344,117.95999908447266,52.32083511352539
2013-12-04,81.93751525878906,77.86258697509766,125.48229217529297,87.72705078125,56.171974182128906,102.38786315917969,119.95999908447266,52.51406478881836
2013-12-05,81.53614807128906,77.71292114257812,125.76067352294922,87.77249145507812,55.851924896240234,102.26734924316406,118.30000305175781,52.69922637939453
2013-12-06,82.47271728515625,78.40509796142578,126.62466430664062,88.50862121582031,56.54391860961914,102.25808715820312,118.55000305175781,53.07760238647461
2013-12-09,82.70462799072266,78.55477905273438,126.45187377929688,88.44499969482422,56.483367919921875,102.34149169921875,119.72000122070312,53.33522033691406
2013-12-10,82.48163604736328,78.2741470336914,125.26146697998047,87.65433502197266,56.388214111328125,102.61030578613281,121.81999969482422,53.1983642578125
2013-12-11,81.33989715576172,77.54454040527344,123.02464294433594,86.46380615234375,55.86058044433594,102.44346618652344,120.86000061035156,51.97467041015625
